gameId,rowId,matchId,seasonId,gameVersion,gameMode,gameType,queueId,teamId,gameDuration,win,participantId,role,tier,rank,kills,deaths,assists,championId,minionsKilled,champLevel,wardsPlaced,goldEarned,goldSpent,visionScore,totalDamageDealt,largestMultiKill,teamFirstBlood,teamFirstTowerKill,teamFirstInhibitor,teamFirstBaron,teamFirstDragon,teamFirstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
3234484827,34,3,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1515,False,5,BOTTOM,BRONZE,III,0,4,6,99,30,11,16,5880,6700,23,35900,0,True,True,False,False,True,False,1,0,0,2,0
3234484827,35,3,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1515,True,6,BOTTOM,DIAMOND,IV,2,2,13,267,8,12,16,6830,5950,39,13416,1,False,False,True,True,False,True,8,1,1,1,1
3234484827,36,3,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1515,True,7,BOTTOM,DIAMOND,IV,1,3,5,523,149,13,4,8144,6750,6,70145,1,False,False,True,True,False,True,8,1,1,1,1
3234484827,37,3,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1515,True,8,JUNGLE,SILVER,I,10,1,11,56,38,14,6,12124,10475,13,173808,2,False,False,True,True,False,True,8,1,1,1,1
3234484827,38,3,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1515,True,9,MIDDLE,GOLD,II,9,4,10,39,181,15,7,12848,10908,16,133997,3,False,False,True,True,False,True,8,1,1,1,1
3234484827,39,3,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1515,True,10,MIDDLE,GOLD,IV,7,4,9,99,118,13,8,9509,8175,18,82348,1,False,False,True,True,False,True,8,1,1,1,1
3234473411,40,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1212,False,1,JUNGLE,SILVER,I,0,6,5,122,96,11,5,5173,4700,8,58594,0,False,False,False,False,True,False,0,0,0,1,0
3234473411,41,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1212,False,2,BOTTOM,GOLD,II,2,5,9,412,32,10,13,5405,4650,19,12809,1,False,False,False,False,True,False,0,0,0,1,0
3234473411,42,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1212,False,3,BOTTOM,GOLD,IV,9,7,1,21,99,11,5,8950,7600,10,52067,3,False,False,False,False,True,False,0,0,0,1,0
3234473411,43,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1212,False,4,MIDDLE,GOLD,IV,0,6,4,523,83,10,6,4651,4225,8,35373,0,False,False,False,False,True,False,0,0,0,1,0
3234473411,44,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1212,False,5,JUNGLE,GOLD,IV,2,6,2,24,15,10,6,6858,6275,10,82560,1,False,False,False,False,True,False,0,0,0,1,0
3234473411,45,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1212,True,6,JUNGLE,PLATINUM,II,9,3,11,59,35,13,8,9691,9650,20,100935,1,True,True,False,False,False,False,4,0,0,1,0
3234473411,46,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1212,True,7,BOTTOM,PLATINUM,IV,5,4,11,111,29,10,12,6933,6660,26,30093,2,True,True,False,False,False,False,4,0,0,1,0
3234473411,47,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1212,True,8,TOP,SILVER,III,10,1,2,82,130,13,4,9243,6350,5,77132,4,True,True,False,False,False,False,4,0,0,1,0
3234473411,48,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1212,True,9,MIDDLE,BRONZE,IV,3,2,6,84,98,12,7,6910,6425,12,70737,1,True,True,False,False,False,False,4,0,0,1,0
3234473411,49,4,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1212,True,10,BOTTOM,SILVER,I,3,4,13,523,115,11,0,8060,7200,6,66303,1,True,True,False,False,False,False,4,0,0,1,0
3234520406,50,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1381,False,1,MIDDLE,IRON,I,6,4,0,523,144,13,6,9002,8250,11,93686,3,False,True,False,False,True,False,3,0,0,1,0
3234520406,51,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1381,False,2,TOP,SILVER,I,0,4,0,41,170,14,6,8560,8133,10,153002,0,False,True,False,False,True,False,3,0,0,1,0
